"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestManagementResource_ListRoles_Filtered","3","TestManagementResource_ListRoles_Filtered","","Sat Mar 07 20:38:50 UTC 2026","passed","Sat Mar 07 20:38:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_Filtered","TestManagementResource_ListRoles_Filtered"
"","32","should display the checkbox group title","Checkbox group","Sat Mar 07 20:42:56 UTC 2026","passed","Sat Mar 07 20:42:56 UTC 2026","","","",""
"","0","handles empty search string","filterAndSearchEnvironments","Sat Mar 07 20:39:25 UTC 2026","passed","Sat Mar 07 20:39:25 UTC 2026","","search filter","",""
"Test cases for TestManagementResource_ListRoles_InvalidFilterPredicate","0","TestManagementResource_ListRoles_InvalidFilterPredicate","","Sat Mar 07 20:38:50 UTC 2026","passed","Sat Mar 07 20:38:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_InvalidFilterPredicate","TestManagementResource_ListRoles_InvalidFilterPredicate"
"","230","toggles parent from none to all","SourceKindsCheckboxes","Sat Mar 07 20:40:47 UTC 2026","passed","Sat Mar 07 20:40:47 UTC 2026","","","",""
"","353","toggles sort order when clicking sortable header","ObjectsAccordion","Sat Mar 07 20:42:15 UTC 2026","passed","Sat Mar 07 20:42:15 UTC 2026","","","",""
"","215","displays loading state","SourceKindsCheckboxes","Sat Mar 07 20:40:46 UTC 2026","passed","Sat Mar 07 20:40:46 UTC 2026","","","",""
"Test cases for TestMarshalBoolText","0","TestMarshalBoolText","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalBoolText","TestMarshalBoolText"
"","144","renders a confirm dialg","ConfirmDeleteQueryDialog","Sat Mar 07 20:43:01 UTC 2026","passed","Sat Mar 07 20:43:01 UTC 2026","","","",""
"","293","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","Sat Mar 07 20:43:43 UTC 2026","passed","Sat Mar 07 20:43:43 UTC 2026","","","",""
"","19","should not render when data is present","NoDataDialog","Sat Mar 07 20:43:05 UTC 2026","passed","Sat Mar 07 20:43:05 UTC 2026","","","",""
"","56","upon selecting a source and destination node, updates the URL with a searchType of 'pathfinding' and the object ids for the source and destination nodes","usePathfindingSearch","Sat Mar 07 20:40:59 UTC 2026","passed","Sat Mar 07 20:40:59 UTC 2026","","","",""
"","35","should display a badge when role based filtering is true and show filter banner is true","EntityInfoPanel","Sat Mar 07 20:42:18 UTC 2026","passed","Sat Mar 07 20:42:18 UTC 2026","","","",""
"","201","Close button click causes the callback function to be called","ExploreTable","Sat Mar 07 20:39:11 UTC 2026","passed","Sat Mar 07 20:39:11 UTC 2026","","","",""
"","0","accepts a sort and compare function","areArraysSimilar","Sat Mar 07 20:42:50 UTC 2026","passed","Sat Mar 07 20:42:50 UTC 2026","","","",""
"Test cases for TestDeduplicateKinds","0","TestDeduplicateKinds","","Sat Mar 07 20:38:57 UTC 2026","passed","Sat Mar 07 20:38:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestDeduplicateKinds","TestDeduplicateKinds"
"","272","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","Sat Mar 07 20:39:42 UTC 2026","passed","Sat Mar 07 20:39:42 UTC 2026","","","",""
"Test cases for TestQueries_BuildEntityQueryParams_InvalidSkip","0","TestQueries_BuildEntityQueryParams_InvalidSkip","","Sat Mar 07 20:38:56 UTC 2026","passed","Sat Mar 07 20:38:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_InvalidSkip","TestQueries_BuildEntityQueryParams_InvalidSkip"
"Test cases for TestDefaultRateLimitMiddleware","1","TestDefaultRateLimitMiddleware","","Sat Mar 07 20:38:37 UTC 2026","passed","Sat Mar 07 20:38:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestDefaultRateLimitMiddleware","TestDefaultRateLimitMiddleware"
"Test cases for TestFeatureFlag_HA","301","TestFeatureFlag_HA","","Sat Mar 07 20:38:49 UTC 2026","passed","Sat Mar 07 20:38:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlag_HA","TestFeatureFlag_HA"
"","170","renders the QuerySearchFilter component","QuerySearchFilter","Sat Mar 07 20:41:30 UTC 2026","passed","Sat Mar 07 20:41:30 UTC 2026","","","",""
"","211","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Sat Mar 07 20:43:43 UTC 2026","passed","Sat Mar 07 20:43:43 UTC 2026","","","",""
"Test cases for TestRequestWaitDuration_Negative","0","TestRequestWaitDuration_Negative","","Sat Mar 07 20:38:37 UTC 2026","passed","Sat Mar 07 20:38:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Negative","TestRequestWaitDuration_Negative"
"","173","renders with a title","BloodHoundConfiguration","Sat Mar 07 20:44:14 UTC 2026","passed","Sat Mar 07 20:44:14 UTC 2026","","","",""
"","1239","shows an error message when unable to delete a rule","Rule Form","Sat Mar 07 20:39:28 UTC 2026","passed","Sat Mar 07 20:39:29 UTC 2026","","","",""
"","94","shows View in Explore if exploreUrl is supplied","Seed Selection Results","Sat Mar 07 20:39:57 UTC 2026","passed","Sat Mar 07 20:39:57 UTC 2026","","","",""
"Test cases for TestResources_GetCertTemplateEntityInfo","231","TestResources_GetCertTemplateEntityInfo","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCertTemplateEntityInfo","TestResources_GetCertTemplateEntityInfo"
"","111","should display the ""My Profile"" title","UserProfile","Sat Mar 07 20:40:21 UTC 2026","passed","Sat Mar 07 20:40:21 UTC 2026","","","",""
"","1802","should open edge filtering dialog","EdgeFilter","Sat Mar 07 20:41:03 UTC 2026","passed","Sat Mar 07 20:41:05 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_AdminPrivateQuery_Success","0","TestResources_UpdateSavedQuery_AdminPrivateQuery_Success","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_AdminPrivateQuery_Success","TestResources_UpdateSavedQuery_AdminPrivateQuery_Success"
"Test cases for TestInt64SetValid","0","TestInt64SetValid","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64SetValid","TestInt64SetValid"
"","149","a timeout response from the server is handled","ExploreSearchCombobox with search timeout","Sat Mar 07 20:40:16 UTC 2026","passed","Sat Mar 07 20:40:16 UTC 2026","","","",""
"Test cases for TestResources_UpdateAssetGroupTagSelector","4","TestResources_UpdateAssetGroupTagSelector","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTagSelector","TestResources_UpdateAssetGroupTagSelector"
"","1326","should render","EdgeInfoHeader","Sat Mar 07 20:41:58 UTC 2026","passed","Sat Mar 07 20:41:59 UTC 2026","","","",""
"","1878","should remove the option from the changelog when the corresponding button is clicked","AssetGroupEdit","Sat Mar 07 20:41:44 UTC 2026","passed","Sat Mar 07 20:41:46 UTC 2026","","","",""
"","23","does not add a query param if the search term is empty","useNodeSearch","Sat Mar 07 20:42:20 UTC 2026","passed","Sat Mar 07 20:42:20 UTC 2026","","","",""
"Test cases for Test_filterNodesToSearchResult_includeOpenGraphNodes","0","Test_filterNodesToSearchResult_includeOpenGraphNodes","","Sat Mar 07 20:38:55 UTC 2026","passed","Sat Mar 07 20:38:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_includeOpenGraphNodes","Test_filterNodesToSearchResult_includeOpenGraphNodes"
"","9","shows hint by default","ManagedDatePicker - placeholders","Sat Mar 07 20:41:08 UTC 2026","passed","Sat Mar 07 20:41:08 UTC 2026","","","",""
"","92","should render a Field when the provided value is false","Field","Sat Mar 07 20:42:42 UTC 2026","passed","Sat Mar 07 20:42:42 UTC 2026","","","",""
"","61","returns the full environment of the environmentId found in the search params","useAvailableEnvironments","Sat Mar 07 20:42:19 UTC 2026","passed","Sat Mar 07 20:42:19 UTC 2026","","useSelectedEnvironment","",""
"","5","renders the ZoneSelector when available and on a Zone page","TagSelector","Sat Mar 07 20:41:36 UTC 2026","passed","Sat Mar 07 20:41:36 UTC 2026","","","",""
"Test cases for TestIntPointer","0","TestIntPointer","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntPointer","TestIntPointer"
"","43","should filter properties that we do not want to display in the entity panel","ObjectInfoFields","Sat Mar 07 20:42:42 UTC 2026","passed","Sat Mar 07 20:42:42 UTC 2026","","","",""
"","4","reports a Cypher-specific error when ruleType is SeedTypeCypher and seeds are required","handleError","Sat Mar 07 20:39:53 UTC 2026","passed","Sat Mar 07 20:39:53 UTC 2026","","","",""
"","8250","filter selections are rolled back if user closes modal with the cancel button","EdgeFilter","Sat Mar 07 20:41:09 UTC 2026","passed","Sat Mar 07 20:41:17 UTC 2026","","","",""
"","33","displays lastlogon cell as UNKNOWN when the value is 0","ExploreTableDataCell","Sat Mar 07 20:42:33 UTC 2026","passed","Sat Mar 07 20:42:33 UTC 2026","","","",""
"","540","handles creating a new rule","Rule Form","Sat Mar 07 20:39:31 UTC 2026","passed","Sat Mar 07 20:39:31 UTC 2026","","","",""
"","969","should call onSubmit with password when reset password button clicked","PasswordResetForm","Sat Mar 07 20:40:59 UTC 2026","passed","Sat Mar 07 20:41:00 UTC 2026","","","",""
"","368","clicking a delete button calls deleteHandler","PrebuiltSearchList","Sat Mar 07 20:41:45 UTC 2026","passed","Sat Mar 07 20:41:46 UTC 2026","","","",""
"","9","takes a string and copys to the navigator clipboard","copyToClipboard","Sat Mar 07 20:43:15 UTC 2026","passed","Sat Mar 07 20:43:15 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_ETAC","1982","TestManagementResource_UpdateUser_ETAC","","Sat Mar 07 20:39:04 UTC 2026","passed","Sat Mar 07 20:39:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_ETAC","TestManagementResource_UpdateUser_ETAC"
"","1","combines all filter types","filterAndSearchEnvironments","Sat Mar 07 20:39:25 UTC 2026","passed","Sat Mar 07 20:39:25 UTC 2026","","combined filters","",""
"","9","returns the remaining amount of zones available for creation","useTagLimits","Sat Mar 07 20:39:37 UTC 2026","passed","Sat Mar 07 20:39:37 UTC 2026","","","",""
"","57","copys children value to clipboard after clicking the copy btn","CodeController","Sat Mar 07 20:42:55 UTC 2026","passed","Sat Mar 07 20:42:55 UTC 2026","","","",""
"","53","Error handling for fetching edge information","EdgeObjectInformation","Sat Mar 07 20:41:31 UTC 2026","passed","Sat Mar 07 20:41:31 UTC 2026","","","",""
"Test cases for TestRequestWaitDuration_Failure","0","TestRequestWaitDuration_Failure","","Sat Mar 07 20:38:37 UTC 2026","passed","Sat Mar 07 20:38:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Failure","TestRequestWaitDuration_Failure"
"Test cases for TestMaybeSubmitNodeUpdate","0","TestMaybeSubmitNodeUpdate","","Sat Mar 07 20:38:57 UTC 2026","passed","Sat Mar 07 20:38:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitNodeUpdate","TestMaybeSubmitNodeUpdate"
"","10","should render when search string at the end of the text","HighlightedText","Sat Mar 07 20:42:29 UTC 2026","passed","Sat Mar 07 20:42:29 UTC 2026","","","",""
"","0","returns the difference between the node and the position","getNodeOffset","Sat Mar 07 20:44:09 UTC 2026","passed","Sat Mar 07 20:44:09 UTC 2026","","","",""
"Test cases for TestStringFromPtr","0","TestStringFromPtr","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringFromPtr","TestStringFromPtr"
"","988","should eventually render previously configured SSO providers","SSOConfiguration","Sat Mar 07 20:40:04 UTC 2026","passed","Sat Mar 07 20:40:05 UTC 2026","","","",""
"","1402","shows the ""Disable MFA"" context menu option for users with MFA enabled","Users","Sat Mar 07 20:40:37 UTC 2026","passed","Sat Mar 07 20:40:39 UTC 2026","","","",""
"Test cases for TestQueryParameterFilterParser_ParseQueryParameterFilter","1","TestQueryParameterFilterParser_ParseQueryParameterFilter","","Sat Mar 07 20:38:54 UTC 2026","passed","Sat Mar 07 20:38:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestQueryParameterFilterParser_ParseQueryParameterFilter","TestQueryParameterFilterParser_ParseQueryParameterFilter"
"Test cases for TestResources_GetGroupEntityInfo","2","TestResources_GetGroupEntityInfo","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetGroupEntityInfo","TestResources_GetGroupEntityInfo"
"","200","shows Popper when isCurrentSearchOpen is true","GraphControls","Sat Mar 07 20:39:50 UTC 2026","passed","Sat Mar 07 20:39:50 UTC 2026","","Searching current results","",""
"","389","filters by the selected date range","FileIngestFilterDialog","Sat Mar 07 20:39:54 UTC 2026","passed","Sat Mar 07 20:39:54 UTC 2026","","Date Range Inputs","",""
"","238","on clicking switch shows modal and when clicking confirm closes it and switch changes to enabled","CitrixRDPConfiguration","Sat Mar 07 20:40:12 UTC 2026","passed","Sat Mar 07 20:40:12 UTC 2026","","Click on switch to enable","",""
"","103","renders a snackbar notification in the dom and tests the long autoHideDuration","AppNotifications","Sat Mar 07 20:42:02 UTC 2026","passed","Sat Mar 07 20:42:02 UTC 2026","","","",""
"Test cases for TestGetLatestQueryParameter","1","TestGetLatestQueryParameter","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter","TestGetLatestQueryParameter"
"Test cases for TestMarshalFloat","1","TestMarshalFloat","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalFloat","TestMarshalFloat"
"","62","shows the direct object list and expanded object list empty, when only direct objects in results","Seed Selection Results","Sat Mar 07 20:39:58 UTC 2026","passed","Sat Mar 07 20:39:58 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainForeignGroups","1","TestResources_ListADDomainForeignGroups","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignGroups","TestResources_ListADDomainForeignGroups"
"","0","shows some collection methods for the given job","toCollected","Sat Mar 07 20:42:47 UTC 2026","passed","Sat Mar 07 20:42:47 UTC 2026","","","",""
"","60","passes checks if the user has multiple required permissions","usePermissions","Sat Mar 07 20:40:16 UTC 2026","passed","Sat Mar 07 20:40:16 UTC 2026","","","",""
"Test cases for TestWriteResponseWrapperWithTimeWindowAndPagination","0","TestWriteResponseWrapperWithTimeWindowAndPagination","","Sat Mar 07 20:38:32 UTC 2026","passed","Sat Mar 07 20:38:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteResponseWrapperWithTimeWindowAndPagination","TestWriteResponseWrapperWithTimeWindowAndPagination"
"","1365","renders","DatabaseManagement","Sat Mar 07 20:43:40 UTC 2026","passed","Sat Mar 07 20:43:42 UTC 2026","","","",""
"Test cases for TestParseHeaderValues","0","TestParseHeaderValues","","Sat Mar 07 20:38:37 UTC 2026","passed","Sat Mar 07 20:38:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestParseHeaderValues","TestParseHeaderValues"
"Test cases for TestNormalizeToUTF8_LargeInput","0","TestNormalizeToUTF8_LargeInput","","Sat Mar 07 20:39:14 UTC 2026","passed","Sat Mar 07 20:39:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8_LargeInput","TestNormalizeToUTF8_LargeInput"
"","13","returns all collected environment ids associated to a given aggregation","getEnvironmentAggregationIds","Sat Mar 07 20:39:25 UTC 2026","passed","Sat Mar 07 20:39:25 UTC 2026","","","",""
"Test cases for TestActivateMFA_Success","1411","TestActivateMFA_Success","","Sat Mar 07 20:39:16 UTC 2026","passed","Sat Mar 07 20:39:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestActivateMFA_Success","TestActivateMFA_Success"
"Test cases for TestArgon2_Digest","1","TestArgon2_Digest","","Sat Mar 07 20:39:15 UTC 2026","passed","Sat Mar 07 20:39:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2_Digest","TestArgon2_Digest"
